index,time,longitude,latitude,magnitude,time_days,x,y
532719,2013-08-22 21:46:27.108,-116.34648,33.41068,1.14,15939.907258194446,-7.914772361647768,14.408994628230088
532839,2013-08-23 21:00:12.491,-116.43809,33.05699,1.07,15940.87514457176,-47.252258200884945,5.929797731996705
532872,2013-08-24 04:58:01.123,-116.45357,33.51016,1.17,15941.206957442131,3.1371720375290346,4.463837839172671
532986,2013-08-24 17:17:07.343,-116.48342,33.48164,1.14,15941.720223877317,-0.0349927338712696,1.6969140016706912
533002,2013-08-24 19:55:37.216,-116.38703,33.04513,1.13,15941.830291851853,-48.56696009113652,10.68985359754775
533008,2013-08-24 20:55:45.934,-116.77824,33.67911,1.71,15941.872059421297,21.95664213343437,-25.587140655813815
533009,2013-08-24 21:03:24.551,-116.77824,33.67916,1.5,15941.877367488427,21.962201874889555,-25.587125801494572
533010,2013-08-24 21:03:25.660,-116.78315,33.69042,1.45,15941.877380324075,23.21547814084844,-26.038049858962484
533012,2013-08-24 21:05:40.335,-116.77818,33.67913,1.01,15941.8789390625,21.958851224061195,-25.581582830384594
533030,2013-08-25 01:09:46.889,-116.56355987867114,33.46462340701076,1.09,15942.048459363425,-1.925593305274747,-5.736667773821497
533067,2013-08-25 06:08:21.762,-116.4836,33.48135,1.76,15942.255807430554,-0.06724218902905627,1.6802257914846104
533088,2013-08-25 06:26:33.305,-116.38143,33.17953,1.25,15942.26844103009,-33.62177600776511,11.194628056717546
533089,2013-08-25 06:27:18.075,-116.38149,33.17907,1.29,15942.26895920139,-33.67293211471106,11.189102988953277
533090,2013-08-25 06:27:19.709,-116.392,33.178,1.39,15942.268978113425,-33.79299058688208,10.2110984766901
533095,2013-08-25 06:52:28.398,-116.48437,33.48185,1.12,15942.28643979167,-0.011656918204528702,1.6088037455880098
533131,2013-08-25 07:28:08.613,-116.74292,33.65603,1.26,15942.31121079861,19.382104830502442,-22.324909236708518
533151,2013-08-25 08:19:39.993,-116.48349,33.48168,1.26,15942.346990659722,-0.030546078307256693,1.6904211716658613
533173,2013-08-25 10:21:21.610,-116.33743,33.32388,1.44,15942.43150011574,-17.56519780416375,15.264246443427657
533213,2013-08-25 15:03:16.118,-116.71898409139884,33.442947290806,1.71,15942.62726988426,-4.316496295880531,-20.159115150320048
533223,2013-08-25 16:31:32.426,-116.48475,33.48138,1.22,15942.688569745369,-0.06392435536147774,1.5735698233724562
533281,2013-08-25 22:07:07.832,-116.07399,33.15571,1.17,15942.921618425926,-36.195147467164986,39.817616437974046
533330,2013-08-26 02:32:04.450,-116.45153,33.51704,1.19,15943.105607060183,3.9022826715258256,4.6526024392108365
533400,2013-08-26 09:18:18.404,-116.34073,33.91087,1.47,15943.38771300926,47.70461367349681,14.856222105205857
533451,2013-08-26 13:47:00.220,-116.7993,33.85308,1.42,15943.574308101852,41.30659923475867,-27.480146816565746
533629,2013-08-27 08:09:41.250,-116.47289,33.50719,1.97,15944.340060763887,2.8062591698012853,2.672714663110201
533675,2013-08-27 13:01:02.096,-116.58522,33.46182,1.07,15944.54238537037,-2.235912203004845,-7.74614859441277
533737,2013-08-27 16:07:43.174,-116.11659586478946,33.79141971913437,1.16,15944.672027476852,34.47695607128262,35.58932057678499
533777,2013-08-27 21:30:54.949,-116.9439,33.95742,1.07,15944.896469317127,52.95636253398944,-40.783318463211984
533779,2013-08-27 21:40:10.405,-116.2246,33.01067,1.45,15944.902898206019,-52.37028623581874,25.83991942882494
533899,2013-08-28 07:31:33.027,-116.4505,33.51664,1.01,15945.313576701388,3.857851331129791,4.748111165293085
534068,2013-08-29 02:36:54.914,-116.11894318796222,33.79512934371549,1.54,15946.108968912034,34.88864270690771,35.37087507531188
534167,2013-08-29 16:41:03.958,-116.10908,33.79521,1.45,15946.695184699076,34.90102303136073,36.28226194557798
534175,2013-08-29 18:01:07.943,-116.75175,33.64572,1.49,15946.750786377315,18.237621715816207,-23.14494933959271
534184,2013-08-29 18:56:11.210,-116.47329,33.50609,1.38,15946.789018634257,2.68393452764745,2.6356616888205595
534188,2013-08-29 19:40:56.753,-116.09786,33.15867,1.35,15946.82010130787,-35.87488162781473,37.59426774177329
534193,2013-08-29 21:34:07.444,-116.31198,33.31874,1.15,15946.898697268518,-18.132714939414075,17.62989980042493
534229,2013-08-30 02:07:37.894,-116.72868,33.30424,1.48,15947.088633032408,-19.73811135507354,-21.092388659586764
534233,2013-08-30 02:10:38.707,-116.7288,33.30466,1.16,15947.090725775462,-19.691385172618563,-21.1034388194134
534290,2013-08-30 06:55:51.830,-116.82746,33.72457,1.29,15947.288794328706,27.024785696174327,-30.125618259679985
534370,2013-08-30 16:57:56.000,-116.47277,33.50254,1.02,15947.706898148148,2.289205861060467,2.68398477337377
534375,2013-08-30 17:47:38.339,-116.81483,33.5927,1.36,15947.741415960649,12.357926815566703,-29.00190956409204
534378,2013-08-30 18:33:40.224,-116.73825909197113,33.58438995657101,1.81,15947.773382222222,11.415106744216462,-21.91170003497429
534390,2013-08-30 21:04:23.449,-116.56157603753671,33.46984708391548,1.42,15947.87804917824,-1.3448547628048029,-5.552308541427638
534457,2013-08-31 09:22:07.653,-116.47215,33.50858,1.29,15948.390366354166,2.9608394087519687,2.7412806077580885
534505,2013-08-31 15:46:06.824,-116.72778766481893,33.67841502166021,1.27,15948.657023425925,21.868048645665503,-20.918880454512088
534519,2013-08-31 19:12:54.743,-116.1307,33.2517,1.15,15948.800633599538,-25.541804342073775,34.50049367823774
534525,2013-08-31 20:19:39.943,-116.37996,33.19897,1.25,15948.84699008102,-31.4599879798336,11.328914052609225
534528,2013-08-31 20:52:20.579,-116.06746,33.12848,1.25,15948.869682627315,-39.2204639403796,40.438083183986635
534537,2013-09-01 00:25:47.691,-116.74862,33.71612,1.72,15949.017913090278,26.065044969516272,-22.836538476418184
534577,2013-09-01 07:16:37.710,-116.5217,33.48234,1.52,15949.303214236112,0.04287253633444454,-1.8532935008345595
534585,2013-09-01 08:14:18.692,-116.56762,33.44496,1.55,15949.343271898148,-4.1118327112160085,-6.114678428154988
534588,2013-09-01 08:33:14.864,-116.8155257561375,33.71035155153422,1.17,15949.356422037037,25.440362576449893,-29.02670706147355
534693,2013-09-02 00:43:03.554,-116.34639,33.95992,1.01,15950.02990224537,53.15792487964017,14.32568311247992
534742,2013-09-02 07:34:38.418,-116.3401,33.91129,1.1,15950.315722430556,47.751406162874375,14.914286628438235
534843,2013-09-02 21:35:00.702,-116.4484124942187,33.43829326217994,1.13,15950.899313680557,-4.853810750562916,4.946106452026631
534921,2013-09-03 10:14:30.829,-116.45107,33.50396,1.06,15951.426745706018,2.4478737802950676,4.695956636722191
534993,2013-09-03 15:09:44.954,-116.73810108078725,33.57831865256523,1.54,15951.631770300923,10.739975607447395,-21.89860219041136
535037,2013-09-03 20:29:03.236,-116.58954,33.46175,1.1,15951.853509675926,-2.2433653678336833,-8.146898760407787
535047,2013-09-03 22:50:33.861,-116.44613999517202,33.46897463166268,1.67,15951.951780798609,-1.4420877480061833,5.155146715463273
535049,2013-09-03 22:58:29.211,-116.44438742212668,33.47252416668211,1.61,15951.957282534722,-1.0473091232309555,5.317492447821042
535057,2013-09-03 23:31:35.988,-116.47158,33.50365,1.08,15951.980277638888,2.412663619316188,2.7942871139173913
535069,2013-09-04 01:10:16.980,-116.72525,33.9563,1.08,15952.048807638888,52.766921400014226,-20.617167422441664
535117,2013-09-04 04:04:53.864,-116.4194,33.30387,3.22,15952.170067870371,-19.79923740806599,7.6499969364481
535142,2013-09-04 05:41:18.102,-116.33998,33.91299,1.0,15952.237015069448,47.9404547839508,14.925063826141352
535228,2013-09-04 19:11:44.817,-116.47203,33.50526,1.29,15952.799824270833,2.59167542981518,2.752511938195543
535341,2013-09-05 09:49:11.823,-116.10783,33.23643,1.1,15953.409164618055,-27.23193257140415,36.63355540539619
535368,2013-09-05 12:35:24.783,-116.47312,33.506,2.27,15953.524592395834,2.673931312204327,2.6514263945833574
535403,2013-09-05 17:06:40.015,-116.22819,33.00586,2.12,15953.712963136575,-52.906017154407,25.506565457061534
535412,2013-09-05 18:08:40.788,-116.71568,33.70507,1.35,15953.75602763889,24.829567958891996,-19.79240192911827
535425,2013-09-05 19:09:50.807,-116.70860067586818,33.300611527842364,1.12,15953.79850471065,-20.145470280458543,-19.227158650322156
535478,2013-09-06 03:12:33.353,-116.47305,33.50525,1.74,15954.133719363424,2.5905369080567797,2.6579396447539563
535499,2013-09-06 05:48:28.693,-116.98844,33.79872,1.31,15954.241998761572,35.32822447672971,-44.97456714315942
535515,2013-09-06 06:49:34.517,-116.44618,33.05125,1.36,15954.284427280092,-47.89094797875231,5.176177042121791
535660,2013-09-06 22:24:13.167,-116.45673,33.53322,1.42,15954.933485729167,5.701195595817667,4.169753354991152
535674,2013-09-07 03:04:47.358,-116.47291,33.50759,1.06,15955.128325902779,2.850736626340442,2.6708479983019853
535715,2013-09-07 10:20:20.247,-116.73787,33.99706,1.0,15955.430789895832,57.301810322288574,-21.770752522630787
535769,2013-09-07 20:48:09.963,-116.47998,33.51158,1.1,15955.866781979168,3.2942448416004697,2.0152547979355218
535811,2013-09-08 05:31:44.975,-116.45297,33.51799,1.35,15956.230381655094,4.007854245604344,4.519056745970512
535812,2013-09-08 05:37:05.995,-116.35619,33.35239,1.16,15956.234097164353,-14.397627335919807,13.516784596735867
535888,2013-09-08 16:42:30.785,-116.47199,33.50519,1.18,15956.696189641201,2.5838928460985584,2.756222896498859
535928,2013-09-08 22:42:57.011,-116.33966,33.96677,1.08,15956.946493182872,53.920562294285446,14.945187095570276
536000,2013-09-09 07:59:55.671,-116.29584,33.36113,1.17,15957.333283229167,-13.416311958520259,19.120268328159106
536057,2013-09-09 12:58:18.626,-116.43566,33.52057,1.15,15957.54049335648,4.295624343646248,6.123590613277475
536070,2013-09-09 14:23:59.044,-116.63558,33.45231,1.37,15957.599988935184,-3.2884879372284987,-12.41914121607256
536078,2013-09-09 15:05:26.535,-116.77015,33.84491,1.0,15957.628779340279,40.39077834053991,-24.790676263245405
536088,2013-09-09 16:41:58.166,-116.55484,33.5284,1.48,15957.695812106484,5.165592427948465,-4.9241684038291575
536121,2013-09-09 23:39:53.484,-116.7103,33.69831,1.14,15957.986035694445,24.07687625267824,-19.296247711599847
536183,2013-09-10 06:06:57.015,-116.74311,33.48843,1.09,15958.254826562501,0.7458881900742843,-22.385879344706208
536186,2013-09-10 06:24:10.022,-116.92148,33.48163,1.36,15958.266782662038,0.04241817081065804,-38.93021719031274
536255,2013-09-10 14:23:08.385,-116.43845,33.53349,1.01,15958.599402604166,5.732101649420408,5.864076682480289
536303,2013-09-10 22:48:14.792,-116.5649,33.44332,1.22,15958.950171203704,-4.294349168619422,-5.862420147754416
536305,2013-09-10 22:53:53.742,-116.3972,33.40057,1.39,15958.954094236113,-9.044836465846899,9.70232515669014
536319,2013-09-11 00:43:41.792,-116.24173,33.33469,1.06,15959.030344814815,-16.345044871980114,24.15292465309231
536320,2013-09-11 00:43:48.574,-116.24118,33.33469,1.06,15959.030423310187,-16.344916995717803,24.204019856985898
536332,2013-09-11 01:59:43.399,-116.77524,33.6742,1.28,15959.083141192132,21.409939139975773,-25.310989189750337
536358,2013-09-11 04:17:23.082,-116.49217,33.48572,1.56,15959.178739374998,0.41857378605064616,0.8853663768219574
536374,2013-09-11 05:32:22.781,-116.58611,33.53567,1.33,15959.230819224536,5.97589920443783,-7.822034503810958
536546,2013-09-12 03:36:04.177,-116.80683,33.84181,1.87,15960.150048344907,40.055457957928645,-28.179203598522335
536588,2013-09-12 08:14:29.644,-116.74553921323985,33.659450713074385,1.26,15960.343398657407,19.763037454487932,-22.566438157064024
536589,2013-09-12 08:14:37.154,-116.73784654371367,33.655121943442985,1.73,15960.343485578702,19.280052856447696,-21.855559193298145
536590,2013-09-12 08:16:29.354,-116.74599179336856,33.663468887537945,1.03,15960.344784189812,20.209936349808896,-22.607271429961557
536643,2013-09-12 16:31:19.592,-116.63799,33.97846,1.17,15960.688421203704,55.21700101380644,-12.565648038151332
536715,2013-09-13 00:30:19.957,-116.88031,33.48459,1.4,15961.02106431713,0.35687917654979157,-35.11079383435351
536724,2013-09-13 01:51:44.856,-116.04361,33.09709,1.22,15961.0776025,-42.701353413327226,42.67428191466763
536787,2013-09-13 08:01:49.424,-116.58547,33.46222,1.18,15961.334599814814,-2.191415564969786,-7.7693039185897605
536808,2013-09-13 10:19:29.475,-116.56816,33.44444,1.46,15961.430202256946,-4.1696221576925225,-6.164818093080183
536842,2013-09-13 13:07:34.484,-116.95089,33.76985,1.04,15961.546926898147,32.10235735216181,-41.51882351765553
536867,2013-09-13 17:04:24.737,-116.42005,33.05058,1.28,15961.711397418982,-47.96384601209837,7.611618116413425
536871,2013-09-13 17:33:59.817,-116.36479,33.37689,1.04,15961.731942326387,-11.674437140629724,12.714417934693826
536903,2013-09-13 23:58:16.233,-116.41362,33.04799,1.1,15961.998798993056,-48.25135290915665,8.211157528639434
536940,2013-09-14 06:55:46.141,-116.05518,33.18769,1.6,15962.288728483796,-32.631792235235686,41.553446252766804
536972,2013-09-14 11:13:27.585,-116.913,33.83959,1.06,15962.467680381946,39.84253128715698,-37.98563897042866
537016,2013-09-14 20:39:31.890,-116.37819187703035,33.1892334983361,1.29,15962.860785763887,-32.54244360850254,11.494710826612934
537025,2013-09-14 23:07:13.421,-116.45127,33.504,2.57,15962.963349780093,2.452312550095804,4.677410550627501
537057,2013-09-15 04:43:23.818,-116.69611,33.98942,1.12,15963.196803449073,56.444265528338626,-17.922544140948098
537063,2013-09-15 05:06:44.379,-116.75467,33.47555,1.53,15963.213013645833,-0.6837499621246199,-23.46139572811855
537075,2013-09-15 06:00:48.723,-116.45156,33.50419,1.24,15963.250563923611,2.4734265597119793,4.650511665116877
537100,2013-09-15 09:30:42.510,-116.96178,33.68418,1.23,15963.396325347225,22.58072845418134,-42.56780209788121
537133,2013-09-15 14:22:39.698,-116.74456,33.48694,1.03,15963.599070578703,0.580521352106258,-22.520734000177796
537169,2013-09-15 18:40:27.020,-116.24888,33.56462,1.23,15963.778090509259,9.220348860104133,23.426480574253375
537185,2013-09-15 21:08:38.231,-116.90325,33.46229,1.67,15963.88099804398,-2.1147728771126886,-37.24782839373152
537200,2013-09-15 23:41:53.783,-116.36593,33.41559,1.05,15963.987428043982,-7.371333195005691,12.602944963359164
537225,2013-09-16 03:57:52.480,-116.40215,33.25872,1.17,15964.165190740741,-24.818286274970415,9.257896335968352
537309,2013-09-16 18:30:47.420,-116.33973,33.91115,1.03,15964.771382175926,47.7358922726237,14.948455314767365
537435,2013-09-17 17:06:36.782,-116.36756,33.36003,1.06,15965.712925717593,-13.549518604390984,12.459625034304912
537475,2013-09-17 23:59:03.272,-116.41872,33.05629,1.04,15965.999343425927,-47.32882513129135,7.735074892544478
537546,2013-09-18 10:17:27.568,-116.07841,33.15829,1.48,15966.428791296297,-35.90994607721435,39.404992884338206
537591,2013-09-18 16:44:52.977,-116.36159,33.9352,2.68,15966.697835381945,50.40718451380527,12.92753797510213
537668,2013-09-19 07:13:03.020,-116.34597,33.32745,1.22,15967.300729398148,-17.1694528418563,14.470183500526554
537792,2013-09-19 21:07:16.349,-116.70635,33.65324,1.3,15967.880050335649,19.064594967311457,-18.940737555285978
537852,2013-09-20 06:10:43.186,-116.38969,33.35279,3.8,15968.257444282406,-14.357003072841906,10.405200263663659
537860,2013-09-20 06:13:43.049,-116.38966934571717,33.35062359739341,1.69,15968.259526030093,-14.59789395198059,10.40737795259732
537881,2013-09-20 06:19:05.902,-116.38798,33.35084,1.05,15968.263262754632,-14.573660718509402,10.564264155390887
537882,2013-09-20 06:19:26.501,-116.38812,33.35328,1.08,15968.26350116898,-14.302359350822659,10.55096440623898
537884,2013-09-20 06:19:49.586,-116.38999,33.35314,1.02,15968.26376835648,-14.318114835482245,10.377294108925252
537888,2013-09-20 06:20:45.669,-116.38669260949554,33.35308427703903,1.14,15968.264417465276,-14.323976992952867,10.683565555973905
537894,2013-09-20 06:22:21.659,-116.39356,33.35446,1.88,15968.26552846065,-14.171688162108406,10.045556773240857
537895,2013-09-20 06:23:06.776,-116.39389,33.35462,1.06,15968.266050648148,-14.153928810808749,10.014888110105638
537898,2013-09-20 06:24:14.541,-116.39362,33.35468,1.19,15968.266834965276,-14.147231076755348,10.039958599294756
537928,2013-09-20 06:46:19.441,-116.38791,33.35453,1.26,15968.282169456019,-14.16334438257748,10.570317398770719
537952,2013-09-20 07:04:26.949,-116.39406,33.3547,1.32,15968.294756354166,-14.145049579283736,9.99908942441532
537957,2013-09-20 07:11:07.282,-116.38964,33.35267,1.05,15968.299389837961,-14.370341457458863,10.409858694062766
537958,2013-09-20 07:11:46.465,-116.38753,33.35349,1.2,15968.299843344907,-14.278948393644344,10.605738434059273
538024,2013-09-20 09:19:42.781,-116.48066,33.48613,1.52,15968.388689594905,0.4643209798384674,1.952784921358991
538131,2013-09-20 18:14:26.424,-116.71815,33.65131,1.54,15968.760028055556,18.852206241783087,-20.03338638641638
538149,2013-09-20 21:41:12.796,-116.38794,33.35502,1.16,15968.903620324074,-14.108861925577136,10.567471460678899
538167,2013-09-21 00:48:13.527,-116.73364089409162,33.681148869531626,1.33,15969.033489895834,22.173234747983106,-21.459811839546084
538179,2013-09-21 02:02:55.138,-116.52926,33.08027,1.25,15969.085360393516,-44.665110832952394,-2.56624369470604
538204,2013-09-21 04:59:48.477,-116.74119927146026,33.674481618781414,1.81,15969.208199965278,21.433460766521282,-22.16089872218592
538261,2013-09-21 10:16:31.392,-116.38002,33.03246,1.29,15969.428141111111,-49.97505887969041,11.344886816432462
538333,2013-09-21 17:54:09.118,-116.47222,33.50663,1.58,15969.74593886574,2.7440074571476822,2.7348521892238407
538335,2013-09-21 18:20:09.029,-116.47259,33.50654,1.3,15969.763993391205,2.7339902306396633,2.700549793140989
538360,2013-09-21 23:32:01.650,-116.79367,33.85091,1.37,15969.980574652776,41.06382609210894,-26.960931783924156
538382,2013-09-22 01:42:43.883,-116.56867,33.47383,1.43,15970.071341238427,-0.9015730457516609,-6.210031672901393
538406,2013-09-22 04:26:09.263,-116.56769,33.44434,1.83,15970.18482943287,-4.180769440739981,-6.121216987157451
538408,2013-09-22 04:27:15.405,-116.35244,33.96912,1.28,15970.185594965278,54.18009623806153,13.766213513221603
538409,2013-09-22 04:41:21.440,-116.34856,33.35923,1.04,15970.195387037038,-13.636036338895826,14.224352562202482
